"APR","Count"
"9.992","0"
"9.993","0"
"9.994","0"
"9.995","0"
"9.996","0"
"9.997","0"
"9.998","0"
"9.999","0"
"10","0"
"10.001","0"
"10.002","0"
"10.003","0"
"10.004","0"
"10.005","0"
"10.006","0"
"10.007","0"
"10.008","0"
"10.009","0"
"10.01","0"
"10.011","0"
"10.012","0"
"10.013","0"
"10.014","0"
"10.015","0"
"10.016","0"
"10.017","0"
"10.018","0"
"10.019","0"
"10.02","0"
"10.021","0"
"10.022","0"
"10.023","0"
"10.024","0"
"10.025","0"
"10.026","0"
"10.027","0"
"10.028","0"
"10.029","0"
"10.03","0"
"10.031","0"
"10.032","0"
"10.033","0"
"10.034","0"
"10.035","0"
"10.036","0"
"10.037","0"
"10.038","0"
"10.039","0"
"10.04","0"
"10.041","0"
"10.042","0"
"10.043","0"
"10.044","0"
"10.045","0"
"10.046","0"
"10.047","0"
"10.048","0"
"10.049","0"
"10.05","0"
"10.051","0"
"10.052","0"
"10.053","0"
"10.054","0"
"10.055","0"
"10.056","0"
"10.057","0"
"10.058","0"
"10.059","0"
"10.06","0"
"10.061","0"
"10.062","0"
"10.063","0"
"10.064","0"
"10.065","0"
"10.066","1"
"10.067","0"
"10.068","0"
"10.069","0"
"10.07","0"
"10.071","0"
"10.072","0"
"10.073","0"
"10.074","0"
"10.075","0"
"10.076","0"
"10.077","0"
"10.078","0"
"10.079","0"
"10.08","1"
"10.081","0"
"10.082","0"
"10.083","0"
"10.084","0"
"10.085","0"
"10.086","0"
"10.087","0"
"10.088","0"
"10.089","2"
"10.09","2"
"10.091","0"
"10.092","3"
"10.093","0"
"10.094","3"
"10.095","0"
"10.096","0"
"10.097","1"
"10.098","1"
"10.099","2"
"10.1","0"
"10.101","1"
"10.102","0"
"10.103","1"
"10.104","0"
"10.105","0"
"10.106","0"
"10.107","0"
"10.108","1"
"10.109","0"
"10.11","2"
"10.111","0"
"10.112","0"
"10.113","0"
"10.114","0"
"10.115","0"
"10.116","0"
"10.117","0"
"10.118","0"
"10.119","1"
"10.12","0"
"10.121","0"
"10.122","0"
"10.123","0"
"10.124","0"
"10.125","0"
"10.126","0"
"10.127","0"
"10.128","0"
"10.129","0"
"10.13","0"
"10.131","0"
"10.132","0"
"10.133","0"
"10.134","0"
"10.135","0"
"10.136","0"
"10.137","0"
"10.138","0"
"10.139","0"
"10.14","0"
"10.141","0"
"10.142","0"
"10.143","0"
"10.144","0"
"10.145","0"
"10.146","0"
"10.147","0"
"10.148","0"
"10.149","0"
"10.15","0"
"10.151","0"
"10.152","0"
"10.153","0"
"10.154","0"
"10.155","0"
"10.156","0"
"10.157","0"
"10.158","0"
"10.159","0"
"10.16","0"
"10.161","0"
"10.162","0"
"10.163","0"
"10.164","0"
"10.165","0"
"10.166","0"
"10.167","0"
"10.168","0"
"10.169","0"
"10.17","0"
"10.171","0"
"10.172","0"
"10.173","0"
"10.174","0"
"10.175","0"
"10.176","0"
"10.177","0"
"10.178","0"
"10.179","0"
"10.18","0"
"10.181","0"
"10.182","0"
"10.183","0"
"10.184","0"
"10.185","0"
"10.186","0"
"10.187","0"
"10.188","0"
"10.189","0"
"10.19","0"
"10.191","0"
"10.192","0"
"10.193","0"
"10.194","0"
"10.195","0"
"10.196","0"
"10.197","0"
"10.198","0"
"10.199","0"
"10.2","0"
"10.201","0"
"10.202","0"
"10.203","0"
"10.204","0"
"10.205","0"
"10.206","0"
"10.207","0"
"10.208","0"
"10.209","0"
"10.21","0"
"10.211","0"
"10.212","0"
"10.213","0"
"10.214","0"
"10.215","0"
"10.216","0"
"10.217","0"
"10.218","0"
"10.219","0"
"10.22","0"
"10.221","0"
"10.222","0"
"10.223","0"
"10.224","0"
"10.225","0"
"10.226","0"
"10.227","0"
"10.228","0"
"10.229","0"
"10.23","0"
"10.231","0"
"10.232","0"
"10.233","0"
"10.234","0"
"10.235","0"
"10.236","0"
"10.237","0"
"10.238","0"
"10.239","0"
"10.24","0"
"10.241","0"
"10.242","0"
"10.243","0"
"10.244","0"
"10.245","0"
"10.246","1"
"10.247","0"
"10.248","0"
"10.249","0"
"10.25","0"
"10.251","0"
"10.252","2"
"10.253","0"
"10.254","1"
"10.255","0"
"10.256","1"
"10.257","1"
"10.258","0"
"10.259","0"
"10.26","1"
"10.261","0"
"10.262","0"
"10.263","0"
"10.264","2"
"10.265","0"
"10.266","2"
"10.267","0"
"10.268","0"
"10.269","1"
"10.27","0"
"10.271","0"
"10.272","0"
"10.273","1"
"10.274","1"
"10.275","0"
"10.276","0"
"10.277","11"
"10.278","1"
"10.279","2"
"10.28","3"
"10.281","0"
"10.282","0"
"10.283","0"
"10.284","1"
"10.285","0"
"10.286","1"
"10.287","0"
"10.288","0"
"10.289","0"
"10.29","0"
"10.291","0"
"10.292","0"
"10.293","0"
"10.294","0"
"10.295","1"
